customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,contract_risk,payment_risk,avg_monthly_revenue,has_family
8735-IJJEG,0,0,1,0,14,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),50.2,668.85,0,1-2yr,2,1.0,0.3,44.59,1
0564-MUUQK,0,0,1,1,20,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),95.5,1916.2,0,1-2yr,5,1.0,0.3,91.24761904761905,1
5054-IEXZT,0,0,0,1,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,75.35,75.35,1,0-1yr,2,1.0,1.0,37.675,1
5834-ASPWA,0,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.45,75.45,1,0-1yr,2,1.0,1.0,37.725,0
0701-RFGFI,0,0,1,1,49,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.4,4613.95,0,4yr+,4,1.0,0.3,92.279,1
0019-EFAEP,0,0,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),101.3,7261.25,0,4yr+,6,0.2,0.3,99.46917808219177,0
5619-PTMIK,0,0,1,0,46,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,53.1,2459.8,0,2-4yr,3,1.0,1.0,52.336170212765964,1
3737-XBQDD,0,0,0,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),84.85,2048.8,0,1-2yr,4,1.0,0.3,81.95200000000001,0
5882-CMAZQ,0,0,1,1,5,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,34.25,163.55,0,0-1yr,2,1.0,1.0,27.258333333333336,1
5846-QFDFI,0,0,1,1,33,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),88.6,2888.7,0,2-4yr,5,1.0,0.3,84.96176470588235,1
4445-KWOKW,0,0,0,0,42,1,Yes,DSL,Yes,Yes,No,No,No,No,One year,1,Bank transfer (automatic),60.15,2421.6,0,2-4yr,4,0.5,0.3,56.31627906976744,0
3511-APPBJ,0,0,0,0,23,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),99.95,2292.75,0,1-2yr,5,0.5,0.3,95.53125,0
7967-HYCDE,0,0,0,0,8,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),70.7,553.4,0,0-1yr,1,1.0,0.3,61.48888888888889,0
2430-RRYUW,0,0,0,0,66,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Mailed check,54.8,3465.7,0,4yr+,3,0.5,0.7,51.72686567164179,0
3948-XHGNA,0,0,0,0,24,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),49.55,1210.4,1,1-2yr,2,1.0,0.3,48.416000000000004,0
3723-BFBGR,0,1,0,0,24,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),54.8,1291.3,0,1-2yr,3,1.0,0.3,51.652,0
0565-IYCGT,0,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),78.6,5356.45,1,4yr+,7,0.5,0.3,76.52071428571428,0
5447-WZAFP,0,0,0,0,53,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Mailed check,100.3,5200.8,0,4yr+,5,0.5,0.7,96.31111111111112,0
5110-CHOPY,0,0,0,0,60,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Electronic check,53.6,3237.05,0,4yr+,4,0.2,1.0,53.06639344262295,0
5445-UTODQ,0,0,1,0,7,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,81.1,576.65,1,0-1yr,2,1.0,1.0,72.08125,1
4425-OWHWB,0,0,0,0,20,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),19.35,433.75,0,1-2yr,1,0.5,0.3,20.654761904761905,0
7892-QVYKW,0,0,1,1,23,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,85.6,1868.4,0,1-2yr,3,1.0,1.0,77.85000000000001,1
9675-ICXCT,0,0,1,1,72,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,80.8,5728.55,0,4yr+,6,0.2,1.0,78.47328767123288,1
1024-VRZHF,0,0,1,0,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,825.7,1,0-1yr,2,1.0,1.0,68.80833333333334,1
4703-MQYKT,0,0,0,0,21,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,390.4,0,1-2yr,1,0.2,0.7,17.745454545454546,0
9497-QCMMS,0,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.55,93.55,1,0-1yr,4,1.0,1.0,46.775,0
5692-ICXLW,0,1,0,0,31,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.7,2845.15,0,2-4yr,4,1.0,1.0,88.9109375,0
0602-DDUML,0,0,0,0,57,1,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,69.75,3894.4,0,4yr+,5,0.2,0.7,67.1448275862069,0
2208-MPXIO,0,0,1,1,45,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.0,886.4,0,2-4yr,1,0.2,0.3,19.269565217391303,1
1960-UYCNN,0,0,0,0,10,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.25,1021.55,0,0-1yr,5,1.0,1.0,92.86818181818181,0
0348-SDKOL,0,0,1,0,58,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),102.1,5885.4,1,4yr+,6,1.0,0.3,99.75254237288135,1
3190-FZATL,0,0,0,1,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,268.4,0,1-2yr,1,1.0,0.7,17.89333333333333,1
7336-RLLRH,0,0,1,0,27,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Mailed check,80.85,2204.35,0,2-4yr,6,0.5,0.7,78.72678571428571,1
4373-MAVJG,0,0,1,1,14,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),90.9,1259.0,1,1-2yr,4,1.0,0.3,83.93333333333334,1
8901-HJXTF,0,0,1,1,12,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,29.2,309.1,1,0-1yr,1,1.0,0.7,23.77692307692308,1
7710-JSYOA,0,0,1,1,69,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),93.3,6398.05,0,4yr+,5,0.2,0.3,91.40071428571429,1
5419-KLXBN,0,0,1,1,25,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),89.15,2257.75,1,2-4yr,4,1.0,0.3,86.83653846153847,1
3424-NMNBO,0,1,1,0,58,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,108.85,6287.25,1,4yr+,7,0.5,1.0,106.5635593220339,1
9885-MFVSU,0,0,1,1,35,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),46.35,1662.05,0,2-4yr,3,0.2,0.3,46.168055555555554,1
4514-GFCFI,0,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.75,1350.15,1,1-2yr,3,1.0,1.0,79.42058823529412,0
0607-MVMGC,0,0,1,1,45,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.75,3600.65,0,2-4yr,6,0.5,0.3,78.275,1
3365-SAIGS,0,0,0,0,17,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,83.55,1329.15,0,1-2yr,3,1.0,1.0,73.84166666666667,0
9828-AOQLM,0,0,1,1,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,45.7,45.7,1,0-1yr,1,1.0,1.0,22.85,1
8022-BECSI,0,0,0,0,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.6,422.5,0,1-2yr,1,0.5,0.7,18.369565217391305,0
8000-REIQB,0,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.95,69.95,1,0-1yr,1,1.0,1.0,34.975,0
9993-LHIEB,0,0,1,1,67,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Mailed check,67.85,4627.65,0,4yr+,5,0.2,0.7,68.05367647058823,1
0266-CLZKZ,0,0,1,1,67,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),105.65,6717.9,0,4yr+,6,0.2,0.3,98.79264705882352,1
7615-ESMYF,0,0,1,0,2,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,44.6,97.1,1,0-1yr,2,1.0,1.0,32.36666666666667,1
3858-VOBET,0,0,0,0,23,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.95,1710.45,1,1-2yr,2,1.0,1.0,71.26875,0
7020-OZKXZ,0,1,0,0,9,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),75.5,637.4,0,0-1yr,2,1.0,0.3,63.739999999999995,0
3977-QCRSL,0,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,117.95,0,0-1yr,1,1.0,0.7,19.658333333333335,0
0017-DINOC,0,0,0,0,54,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Credit card (automatic),45.2,2460.55,0,4yr+,3,0.2,0.3,44.73727272727273,0
1447-PJGGA,0,0,0,0,57,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Electronic check,95.25,5464.65,1,4yr+,4,0.2,1.0,94.21810344827585,0
8565-CLBZW,0,0,0,0,24,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,89.85,2165.05,1,1-2yr,4,1.0,0.7,86.602,0
9139-WQQDY,0,0,1,1,49,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Mailed check,100.45,4941.8,1,4yr+,5,0.5,0.7,98.836,1
0224-HJAPT,0,0,0,0,5,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,47.15,223.15,1,0-1yr,2,1.0,1.0,37.19166666666667,0
8086-OVPWV,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.2,181.1,1,0-1yr,2,1.0,1.0,60.36666666666667,0
9430-FRQOC,0,0,0,1,4,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,87.1,341.45,1,0-1yr,4,1.0,0.7,68.28999999999999,1
7639-OPLNG,0,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),79.25,5731.85,0,4yr+,7,0.2,0.3,80.73028169014086,1
3074-GQWYX,0,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.9,357.75,1,0-1yr,2,1.0,0.3,59.625,0
1492-QGCLU,0,0,1,1,53,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,85.7,4616.1,0,4yr+,7,1.0,1.0,85.48333333333333,1
6845-RGTYS,0,0,1,0,47,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,98.75,4533.7,1,2-4yr,6,1.0,1.0,94.45208333333333,1
7328-OWMOM,0,0,0,1,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.1,589.25,0,2-4yr,1,0.5,0.3,18.4140625,1
4418-LZMSV,0,0,1,1,13,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),61.8,750.1,0,1-2yr,4,1.0,0.3,53.57857142857143,1
5155-AZQPB,0,0,1,1,28,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,49.9,1410.25,0,2-4yr,2,1.0,0.7,48.62931034482759,1
8861-HGGKB,0,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.45,830.85,1,0-1yr,3,1.0,1.0,75.53181818181818,0
1087-GRUYI,0,0,1,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.4,743.5,0,2-4yr,1,0.2,0.3,19.064102564102566,1
7065-YUNRY,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.3,45.3,1,0-1yr,1,1.0,0.7,22.65,0
7694-VLBWQ,0,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,104.1,7040.85,1,4yr+,6,0.5,1.0,103.54191176470589,1
2546-KZAAT,0,0,1,0,52,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Mailed check,75.4,3865.45,0,4yr+,5,0.5,0.7,72.93301886792453,1
0181-RITDD,0,0,1,1,62,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,108.15,6825.65,0,4yr+,7,0.2,0.7,108.34365079365078,1
5989-PGKJB,0,0,0,0,16,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.25,1340.1,0,1-2yr,3,1.0,1.0,78.82941176470588,0
4795-KTRTH,0,1,1,0,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.0,371.65,1,0-1yr,3,1.0,1.0,61.94166666666666,1
8272-ONJLV,0,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,95.7,1184.0,0,0-1yr,4,0.5,1.0,91.07692307692308,0
1488-PBLJN,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.85,8477.7,0,4yr+,8,0.2,0.3,116.13287671232878,1
0308-GIQJT,0,1,0,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),105.75,7382.85,0,4yr+,6,0.5,0.3,102.53958333333334,0
3778-FOAQW,0,0,1,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,456.85,0,1-2yr,1,0.5,0.7,18.274,1
4452-ROHMO,0,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,331.6,0,1-2yr,1,0.2,0.7,20.725,0
6481-OGDOO,0,0,1,0,67,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),90.6,6056.15,1,4yr+,4,0.5,0.3,89.06102941176471,1
3090-LETTY,0,0,0,1,2,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),60.95,134.6,0,0-1yr,4,1.0,0.3,44.86666666666667,1
5349-AZPEW,0,0,1,1,5,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.05,125.5,0,0-1yr,0,1.0,0.7,20.916666666666668,1
3753-TSEMP,0,0,1,0,15,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,88.15,1390.6,1,1-2yr,3,1.0,1.0,86.9125,1
8305-VHZBZ,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,20.2,1,0-1yr,1,1.0,0.7,10.1,0
9720-JJJOR,0,0,1,1,41,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),60.3,2511.3,0,2-4yr,4,0.5,0.3,59.792857142857144,1
8100-HZZLJ,0,0,0,1,43,1,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,63.95,2737.05,0,2-4yr,4,1.0,1.0,62.20568181818182,1
8775-ERLNB,0,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.3,74.3,0,0-1yr,2,1.0,1.0,37.15,1
8309-IEYJD,0,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.6,70.6,0,0-1yr,1,1.0,0.7,35.3,0
9172-JITSM,0,0,1,1,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.8,2361.8,1,2-4yr,3,1.0,1.0,87.47407407407408,1
6298-QDFNH,0,0,0,0,22,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.35,1730.35,1,1-2yr,3,1.0,1.0,75.23260869565217,0
7398-HPYZQ,0,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),90.55,6404.0,0,4yr+,8,0.2,0.3,88.94444444444444,1
3546-GHEAE,0,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.45,165.35,0,0-1yr,1,0.2,0.7,20.66875,0
7361-YPXFS,0,1,0,0,28,1,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),64.45,1867.6,0,2-4yr,5,1.0,0.3,64.39999999999999,0
6557-BZXLQ,0,1,0,0,16,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,1043.3,0,1-2yr,1,1.0,1.0,61.370588235294115,0
2550-QHZGP,0,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,128.6,0,0-1yr,1,0.5,0.7,16.075,0
7519-JTWQH,0,0,0,0,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.5,7455.45,0,4yr+,7,0.2,0.3,106.50642857142857,0
2538-OIMXF,0,0,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,24.7,24.7,0,0-1yr,0,1.0,0.7,12.35,1
8543-MSDMF,0,0,0,0,3,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,77.4,206.15,0,0-1yr,5,1.0,1.0,51.5375,0
9961-JBNMK,0,1,0,0,21,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),96.8,2030.3,1,1-2yr,4,1.0,0.3,92.28636363636363,0
1170-SASML,0,0,1,0,69,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.4,5869.4,0,4yr+,4,1.0,0.3,83.84857142857142,1
4872-JCVCA,0,0,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),47.6,3377.8,0,4yr+,4,0.2,0.3,46.91388888888889,1
5346-BZCHP,0,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.4,1346.2,0,4yr+,1,0.2,0.7,19.231428571428573,1
2038-LLMLM,0,0,0,0,48,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,103.85,4946.05,0,2-4yr,6,1.0,1.0,100.93979591836735,0
6173-ITPWD,0,0,1,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),83.35,4065.0,1,2-4yr,4,1.0,0.3,84.6875,1
9734-UYXQI,0,0,0,0,2,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.4,106.55,1,0-1yr,2,1.0,1.0,35.516666666666666,0
1216-BGTSP,0,0,0,0,45,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.45,4964.7,0,2-4yr,7,1.0,0.3,107.92826086956521,0
4138-NAXED,0,0,0,0,51,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),81.0,4085.75,0,4yr+,3,1.0,0.3,78.57211538461539,0
2189-UXTKY,0,0,1,0,22,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,79.2,1742.75,1,1-2yr,6,1.0,1.0,75.77173913043478,1
0744-BIKKF,0,0,0,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.65,6224.8,0,4yr+,8,0.2,0.3,85.27123287671233,0
7483-IQWIB,0,0,1,1,37,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,92.95,3415.25,0,2-4yr,5,1.0,1.0,89.875,1
5248-KWLAR,0,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,90.35,6325.25,0,4yr+,8,0.2,1.0,87.85069444444444,1
4958-GZWIY,0,0,1,1,7,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,48.7,340.25,1,0-1yr,2,1.0,1.0,42.53125,1
7996-MHXLW,0,0,0,0,66,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.15,1683.6,0,4yr+,2,0.2,0.3,25.128358208955223,0
7833-PKIHD,0,0,1,1,51,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),76.4,3966.3,0,4yr+,5,0.5,0.3,76.275,1
7061-OVMIM,0,0,1,1,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.55,608.5,0,2-4yr,1,0.5,0.3,19.629032258064516,1
5153-RTHKF,0,0,0,0,34,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,85.35,2896.6,0,2-4yr,3,1.0,1.0,82.75999999999999,0
1852-QSWCD,0,0,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1514.85,0,4yr+,2,0.2,0.7,23.305384615384614,1
4832-VRBMR,0,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.15,6792.45,0,4yr+,6,0.5,0.3,102.91590909090908,1
9079-LWTFD,0,0,0,0,47,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,0,Mailed check,100.75,4669.2,0,2-4yr,6,1.0,0.7,97.27499999999999,0
6356-ELRKD,0,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,95.6,1,0-1yr,4,1.0,1.0,47.8,0
8624-GIOUT,0,0,0,0,49,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),59.75,2934.3,1,4yr+,4,1.0,0.3,58.68600000000001,0
3392-EHMNK,0,0,1,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),94.1,6302.8,0,4yr+,5,0.2,0.3,92.68823529411765,1
5986-WWXDV,0,0,0,1,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.35,779.2,0,2-4yr,1,0.5,0.3,19.48,1
3061-BCKYI,0,0,0,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,283.75,0,1-2yr,1,1.0,0.7,18.916666666666668,0
6179-GJPSO,0,1,0,0,43,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.15,4600.7,1,2-4yr,6,1.0,0.3,104.56136363636364,0
7901-TBKJX,0,1,0,0,56,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.05,5594.0,0,4yr+,5,1.0,1.0,98.14035087719299,0
7228-PAQPD,0,0,0,0,14,1,No,DSL,No,No,No,Yes,No,Yes,One year,0,Credit card (automatic),59.1,772.85,0,1-2yr,3,0.5,0.3,51.52333333333333,0
3177-LASXD,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,71.35,71.35,1,0-1yr,1,1.0,1.0,35.675,0
7746-QYVCO,0,0,1,1,16,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Mailed check,55.85,857.8,0,1-2yr,3,0.5,0.7,50.45882352941176,1
5804-HYIEZ,0,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,106.05,7554.05,0,4yr+,6,1.0,1.0,106.39507042253521,1
9919-FZDED,0,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),84.1,5981.65,0,4yr+,7,0.2,0.3,81.94041095890411,1
5934-TSSAU,0,0,1,1,23,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),75.3,1702.9,0,1-2yr,2,1.0,0.3,70.95416666666667,1
3486-KHMLI,0,0,0,1,21,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.7,467.15,0,1-2yr,2,1.0,0.7,21.23409090909091,1
4897-QSUYC,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.15,20.15,1,0-1yr,1,1.0,0.7,10.075,0
1084-UQCHV,0,0,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.75,69.75,1,0-1yr,1,1.0,0.3,34.875,1
8290-YWKHZ,0,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.2,2931.0,1,2-4yr,4,1.0,1.0,88.81818181818181,1
2955-BJZHG,0,0,1,1,17,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,80.85,1400.85,1,1-2yr,2,1.0,1.0,77.82499999999999,1
3806-DXQOM,0,0,0,0,4,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,33.65,137.85,1,0-1yr,2,1.0,1.0,27.57,0
6784-XYJAE,0,0,0,0,36,1,Yes,DSL,No,No,Yes,No,No,No,One year,0,Electronic check,55.8,1941.5,0,2-4yr,3,0.5,1.0,52.472972972972975,0
3933-DQPWX,0,0,0,0,50,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),39.7,1932.75,0,4yr+,3,0.2,0.3,37.89705882352941,0
